gene_ID_or_name,ref,chr,Ensemble_transcript_strand,coordinate,type
ENSMUST00000047203,ensembl_GRCm39_latest,10,-1,79602659,end_of_ATG
ENSMUST00000047203,ensembl_GRCm39_latest,10,-1,79594923,start_of_STOP
ENSMUST00000108222,ensembl_GRCm39_latest,4,1,24496910,end_of_ATG
ENSMUST00000108222,ensembl_GRCm39_latest,4,1,24602644,start_of_STOP
ENSMUST00000014421,ensembl_GRCm39_latest,5,-1,90513904,end_of_ATG
ENSMUST00000014421,ensembl_GRCm39_latest,5,-1,90377143,start_of_STOP
ENSMUST00000020575,ensembl_GRCm39_latest,10,1,79613137,end_of_ATG
ENSMUST00000020575,ensembl_GRCm39_latest,10,1,79617307,start_of_STOP
ENSMUST00000179162,ensembl_GRCm39_latest,1,1,36411374,end_of_ATG
ENSMUST00000179162,ensembl_GRCm39_latest,1,1,36460988,start_of_STOP
ENSMUST00000063278,ensembl_GRCm39_latest,8,-1,125291303,end_of_ATG
ENSMUST00000063278,ensembl_GRCm39_latest,8,-1,125283671,start_of_STOP
ENSMUST00000169684,ensembl_GRCm39_latest,10,-1,79624774,end_of_ATG
ENSMUST00000169684,ensembl_GRCm39_latest,10,-1,79619105,start_of_STOP
ENSMUST00000233003,ensembl_GRCm39_latest,17,1,28945250,end_of_ATG
ENSMUST00000233003,ensembl_GRCm39_latest,17,1,28945452,start_of_STOP
ENSMUST00000034023,ensembl_GRCm39_latest,8,1,57927353,end_of_ATG
ENSMUST00000034023,ensembl_GRCm39_latest,8,1,57930430,start_of_STOP
ENSMUST00000048432,ensembl_GRCm39_latest,1,-1,133843141,end_of_ATG
ENSMUST00000048432,ensembl_GRCm39_latest,1,-1,133840346,start_of_STOP
ENSMUST00000049937,ensembl_GRCm39_latest,3,-1,90414914,end_of_ATG
ENSMUST00000049937,ensembl_GRCm39_latest,3,-1,90407211,start_of_STOP
ENSMUST00000034022,ensembl_GRCm39_latest,8,-1,57940598,end_of_ATG
ENSMUST00000034022,ensembl_GRCm39_latest,8,-1,57935964,start_of_STOP
ENSMUST00000067925,ensembl_GRCm39_latest,8,1,57965635,end_of_ATG
ENSMUST00000067925,ensembl_GRCm39_latest,8,1,57967159,start_of_STOP
ENSMUST00000063347,ensembl_GRCm39_latest,11,1,103859926,end_of_ATG
ENSMUST00000063347,ensembl_GRCm39_latest,11,1,103874573,start_of_STOP
ENSMUST00000107609,ensembl_GRCm39_latest,4,-1,56947409,end_of_ATG
ENSMUST00000107609,ensembl_GRCm39_latest,4,-1,56880249,start_of_STOP
ENSMUST00000179568,ensembl_GRCm39_latest,3,-1,113198608,end_of_ATG
ENSMUST00000179568,ensembl_GRCm39_latest,3,-1,113189196,start_of_STOP
ENSMUST00000179314,ensembl_GRCm39_latest,3,-1,113231211,end_of_ATG
ENSMUST00000179314,ensembl_GRCm39_latest,3,-1,113221808,start_of_STOP
ENSMUST00000077879,ensembl_GRCm39_latest,9,1,67747711,end_of_ATG
ENSMUST00000077879,ensembl_GRCm39_latest,9,1,67902669,start_of_STOP
ENSMUST00000053681,ensembl_GRCm39_latest,4,-1,56990269,end_of_ATG
ENSMUST00000053681,ensembl_GRCm39_latest,4,-1,56962990,start_of_STOP
ENSMUST00000060738,ensembl_GRCm39_latest,3,-1,90419441,end_of_ATG
ENSMUST00000060738,ensembl_GRCm39_latest,3,-1,90418530,start_of_STOP
ENSMUST00000048138,ensembl_GRCm39_latest,3,1,90423199,end_of_ATG
ENSMUST00000048138,ensembl_GRCm39_latest,3,1,90431801,start_of_STOP
ENSMUST00000093925,ensembl_GRCm39_latest,11,1,104023900,end_of_ATG
ENSMUST00000093925,ensembl_GRCm39_latest,11,1,104065352,start_of_STOP
ENSMUST00000107000,ensembl_GRCm39_latest,11,1,104077204,end_of_ATG
ENSMUST00000107000,ensembl_GRCm39_latest,11,1,104079272,start_of_STOP
ENSMUST00000046945,ensembl_GRCm39_latest,10,1,79629572,end_of_ATG
ENSMUST00000046945,ensembl_GRCm39_latest,10,1,79655393,start_of_STOP
ENSMUST00000045737,ensembl_GRCm39_latest,5,1,25452492,end_of_ATG
ENSMUST00000045737,ensembl_GRCm39_latest,5,1,25470377,start_of_STOP
ENSMUST00000027534,ensembl_GRCm39_latest,1,-1,91326425,end_of_ATG
ENSMUST00000027534,ensembl_GRCm39_latest,1,-1,91303666,start_of_STOP
ENSMUST00000098667,ensembl_GRCm39_latest,3,-1,113263817,end_of_ATG
ENSMUST00000098667,ensembl_GRCm39_latest,3,-1,113254408,start_of_STOP
ENSMUST00000066954,ensembl_GRCm39_latest,5,-1,25428149,end_of_ATG
ENSMUST00000066954,ensembl_GRCm39_latest,5,-1,25427848,start_of_STOP
ENSMUST00000095076,ensembl_GRCm39_latest,4,-1,57143151,end_of_ATG
ENSMUST00000095076,ensembl_GRCm39_latest,4,-1,56995736,start_of_STOP
ENSMUST00000034021,ensembl_GRCm39_latest,8,-1,58106010,end_of_ATG
ENSMUST00000034021,ensembl_GRCm39_latest,8,-1,57979150,start_of_STOP
ENSMUST00000034766,ensembl_GRCm39_latest,9,1,68561091,end_of_ATG
ENSMUST00000034766,ensembl_GRCm39_latest,9,1,69286241,start_of_STOP
ENSMUST00000219305,ensembl_GRCm39_latest,10,1,79661587,end_of_ATG
ENSMUST00000219305,ensembl_GRCm39_latest,10,1,79665932,start_of_STOP
ENSMUST00000086851,ensembl_GRCm39_latest,1,-1,91340857,end_of_ATG
ENSMUST00000086851,ensembl_GRCm39_latest,1,-1,91339782,start_of_STOP
ENSMUST00000086519,ensembl_GRCm39_latest,5,1,115697896,end_of_ATG
ENSMUST00000086519,ensembl_GRCm39_latest,5,1,115701501,start_of_STOP
ENSMUST00000043464,ensembl_GRCm39_latest,17,1,46962373,end_of_ATG
ENSMUST00000043464,ensembl_GRCm39_latest,17,1,46975215,start_of_STOP
ENSMUST00000109109,ensembl_GRCm39_latest,8,1,114862076,end_of_ATG
ENSMUST00000109109,ensembl_GRCm39_latest,8,1,114878754,start_of_STOP
ENSMUST00000029214,ensembl_GRCm39_latest,3,1,32763007,end_of_ATG
ENSMUST00000029214,ensembl_GRCm39_latest,3,1,32780749,start_of_STOP
ENSMUST00000108218,ensembl_GRCm39_latest,4,-1,24800826,end_of_ATG
ENSMUST00000108218,ensembl_GRCm39_latest,4,-1,24617387,start_of_STOP
ENSMUST00000034761,ensembl_GRCm39_latest,9,1,69306331,end_of_ATG
ENSMUST00000034761,ensembl_GRCm39_latest,9,1,69339449,start_of_STOP
ENSMUST00000115011,ensembl_GRCm39_latest,1,-1,36484312,end_of_ATG
ENSMUST00000115011,ensembl_GRCm39_latest,1,-1,36463444,start_of_STOP
ENSMUST00000031314,ensembl_GRCm39_latest,5,1,90608796,end_of_ATG
ENSMUST00000031314,ensembl_GRCm39_latest,5,1,90623167,start_of_STOP
ENSMUST00000132353,ensembl_GRCm39_latest,3,-1,113325920,end_of_ATG
ENSMUST00000132353,ensembl_GRCm39_latest,3,-1,113323054,start_of_STOP
ENSMUST00000029925,ensembl_GRCm39_latest,4,1,24898169,end_of_ATG
ENSMUST00000029925,ensembl_GRCm39_latest,4,1,24901973,start_of_STOP
ENSMUST00000167598,ensembl_GRCm39_latest,3,1,90434573,end_of_ATG
ENSMUST00000167598,ensembl_GRCm39_latest,3,1,90435520,start_of_STOP
ENSMUST00000153128,ensembl_GRCm39_latest,1,1,36510776,end_of_ATG
ENSMUST00000153128,ensembl_GRCm39_latest,1,1,36545685,start_of_STOP
ENSMUST00000098911,ensembl_GRCm39_latest,3,1,90449329,end_of_ATG
ENSMUST00000098911,ensembl_GRCm39_latest,3,1,90449891,start_of_STOP
ENSMUST00000042755,ensembl_GRCm39_latest,5,1,90638642,end_of_ATG
ENSMUST00000042755,ensembl_GRCm39_latest,5,1,90656331,start_of_STOP
ENSMUST00000179550,ensembl_GRCm39_latest,3,1,90497556,end_of_ATG
ENSMUST00000179550,ensembl_GRCm39_latest,3,1,90498813,start_of_STOP
ENSMUST00000001047,ensembl_GRCm39_latest,3,1,90509094,end_of_ATG
ENSMUST00000001047,ensembl_GRCm39_latest,3,1,90509660,start_of_STOP
ENSMUST00000107330,ensembl_GRCm39_latest,3,1,90509213,end_of_ATG
ENSMUST00000107330,ensembl_GRCm39_latest,3,1,90512350,start_of_STOP
ENSMUST00000069620,ensembl_GRCm39_latest,1,-1,91378545,end_of_ATG
ENSMUST00000069620,ensembl_GRCm39_latest,1,-1,91345595,start_of_STOP
ENSMUST00000233984,ensembl_GRCm39_latest,17,1,28988386,end_of_ATG
ENSMUST00000233984,ensembl_GRCm39_latest,17,1,28997482,start_of_STOP
ENSMUST00000034756,ensembl_GRCm39_latest,9,1,69371761,end_of_ATG
ENSMUST00000034756,ensembl_GRCm39_latest,9,1,69398785,start_of_STOP
ENSMUST00000075637,ensembl_GRCm39_latest,4,-1,57270158,end_of_ATG
ENSMUST00000075637,ensembl_GRCm39_latest,4,-1,57194287,start_of_STOP
ENSMUST00000071281,ensembl_GRCm39_latest,9,-1,69667526,end_of_ATG
ENSMUST00000071281,ensembl_GRCm39_latest,9,-1,69666553,start_of_STOP
ENSMUST00000113179,ensembl_GRCm39_latest,5,1,90666853,end_of_ATG
ENSMUST00000113179,ensembl_GRCm39_latest,5,1,90700449,start_of_STOP
ENSMUST00000038920,ensembl_GRCm39_latest,4,1,25007280,end_of_ATG
ENSMUST00000038920,ensembl_GRCm39_latest,4,1,25008553,start_of_STOP
ENSMUST00000067980,ensembl_GRCm39_latest,3,-1,113363659,end_of_ATG
ENSMUST00000067980,ensembl_GRCm39_latest,3,-1,113349635,start_of_STOP
ENSMUST00000189341,ensembl_GRCm39_latest,1,1,91422490,end_of_ATG
ENSMUST00000189341,ensembl_GRCm39_latest,1,1,91455503,start_of_STOP
ENSMUST00000171637,ensembl_GRCm39_latest,10,1,79833451,end_of_ATG
ENSMUST00000171637,ensembl_GRCm39_latest,10,1,79851290,start_of_STOP
ENSMUST00000233136,ensembl_GRCm39_latest,17,-1,46985211,end_of_ATG
ENSMUST00000233136,ensembl_GRCm39_latest,17,-1,46978878,start_of_STOP
ENSMUST00000001046,ensembl_GRCm39_latest,3,1,90512321,end_of_ATG
ENSMUST00000001046,ensembl_GRCm39_latest,3,1,90513209,start_of_STOP
ENSMUST00000101206,ensembl_GRCm39_latest,11,1,54413878,end_of_ATG
ENSMUST00000101206,ensembl_GRCm39_latest,11,1,54586929,start_of_STOP
ENSMUST00000103239,ensembl_GRCm39_latest,2,1,124495557,end_of_ATG
ENSMUST00000103239,ensembl_GRCm39_latest,2,1,124507227,start_of_STOP
ENSMUST00000107329,ensembl_GRCm39_latest,3,1,90517133,end_of_ATG
ENSMUST00000107329,ensembl_GRCm39_latest,3,1,90518959,start_of_STOP
ENSMUST00000108204,ensembl_GRCm39_latest,4,-1,25214773,end_of_ATG
ENSMUST00000108204,ensembl_GRCm39_latest,4,-1,25199980,start_of_STOP
ENSMUST00000065134,ensembl_GRCm39_latest,2,-1,30364021,end_of_ATG
ENSMUST00000065134,ensembl_GRCm39_latest,2,-1,30362805,start_of_STOP
ENSMUST00000001051,ensembl_GRCm39_latest,3,1,90521076,end_of_ATG
ENSMUST00000001051,ensembl_GRCm39_latest,3,1,90521627,start_of_STOP
ENSMUST00000102853,ensembl_GRCm39_latest,2,1,30485084,end_of_ATG
ENSMUST00000102853,ensembl_GRCm39_latest,2,1,30498479,start_of_STOP
ENSMUST00000079286,ensembl_GRCm39_latest,3,1,90562817,end_of_ATG
ENSMUST00000079286,ensembl_GRCm39_latest,3,1,90565131,start_of_STOP
ENSMUST00000102905,ensembl_GRCm39_latest,4,1,57568373,end_of_ATG
ENSMUST00000102905,ensembl_GRCm39_latest,4,1,57710185,start_of_STOP
ENSMUST00000069927,ensembl_GRCm39_latest,3,1,90576851,end_of_ATG
ENSMUST00000069927,ensembl_GRCm39_latest,3,1,90577272,start_of_STOP
ENSMUST00000117167,ensembl_GRCm39_latest,3,-1,90602590,end_of_ATG
ENSMUST00000117167,ensembl_GRCm39_latest,3,-1,90600055,start_of_STOP
ENSMUST00000064104,ensembl_GRCm39_latest,11,-1,54631115,end_of_ATG
ENSMUST00000064104,ensembl_GRCm39_latest,11,-1,54611087,start_of_STOP
ENSMUST00000150412,ensembl_GRCm39_latest,4,1,57637825,end_of_ATG
ENSMUST00000150412,ensembl_GRCm39_latest,4,1,57892965,start_of_STOP
ENSMUST00000071841,ensembl_GRCm39_latest,17,-1,46989358,end_of_ATG
ENSMUST00000071841,ensembl_GRCm39_latest,17,-1,46986014,start_of_STOP
ENSMUST00000001166,ensembl_GRCm39_latest,1,1,36550994,end_of_ATG
ENSMUST00000001166,ensembl_GRCm39_latest,1,1,36564309,start_of_STOP
ENSMUST00000117450,ensembl_GRCm39_latest,9,1,69902762,end_of_ATG
ENSMUST00000117450,ensembl_GRCm39_latest,9,1,69911101,start_of_STOP
ENSMUST00000169698,ensembl_GRCm39_latest,3,1,90634261,end_of_ATG
ENSMUST00000169698,ensembl_GRCm39_latest,3,1,90647767,start_of_STOP
ENSMUST00000180151,ensembl_GRCm39_latest,3,-1,90685172,end_of_ATG
ENSMUST00000180151,ensembl_GRCm39_latest,3,-1,90683243,start_of_STOP
ENSMUST00000029178,ensembl_GRCm39_latest,2,1,157579452,end_of_ATG
ENSMUST00000029178,ensembl_GRCm39_latest,2,1,157732911,start_of_STOP
ENSMUST00000233430,ensembl_GRCm39_latest,17,1,46992556,end_of_ATG
ENSMUST00000233430,ensembl_GRCm39_latest,17,1,46993794,start_of_STOP
ENSMUST00000166173,ensembl_GRCm39_latest,3,-1,90997711,end_of_ATG
ENSMUST00000166173,ensembl_GRCm39_latest,3,-1,90995624,start_of_STOP
ENSMUST00000086843,ensembl_GRCm39_latest,1,1,91468537,end_of_ATG
ENSMUST00000086843,ensembl_GRCm39_latest,1,1,91482598,start_of_STOP
ENSMUST00000109523,ensembl_GRCm39_latest,2,1,157756733,end_of_ATG
ENSMUST00000109523,ensembl_GRCm39_latest,2,1,157786041,start_of_STOP
ENSMUST00000064454,ensembl_GRCm39_latest,5,1,115703350,end_of_ATG
ENSMUST00000064454,ensembl_GRCm39_latest,5,1,115760207,start_of_STOP
ENSMUST00000047660,ensembl_GRCm39_latest,3,1,91921936,end_of_ATG
ENSMUST00000047660,ensembl_GRCm39_latest,3,1,91938868,start_of_STOP
ENSMUST00000170242,ensembl_GRCm39_latest,8,1,71742943,end_of_ATG
ENSMUST00000170242,ensembl_GRCm39_latest,8,1,71812615,start_of_STOP
ENSMUST00000058150,ensembl_GRCm39_latest,3,-1,91989282,end_of_ATG
ENSMUST00000058150,ensembl_GRCm39_latest,3,-1,91987826,start_of_STOP
ENSMUST00000070284,ensembl_GRCm39_latest,3,-1,92030636,end_of_ATG
ENSMUST00000070284,ensembl_GRCm39_latest,3,-1,92030290,start_of_STOP
ENSMUST00000186075,ensembl_GRCm39_latest,1,1,91729351,end_of_ATG
ENSMUST00000186075,ensembl_GRCm39_latest,1,1,91729829,start_of_STOP
ENSMUST00000070353,ensembl_GRCm39_latest,2,1,124910103,end_of_ATG
ENSMUST00000070353,ensembl_GRCm39_latest,2,1,124930204,start_of_STOP
ENSMUST00000029535,ensembl_GRCm39_latest,3,-1,92043045,end_of_ATG
ENSMUST00000029535,ensembl_GRCm39_latest,3,-1,92042687,start_of_STOP
ENSMUST00000119413,ensembl_GRCm39_latest,9,1,69922623,end_of_ATG
ENSMUST00000119413,ensembl_GRCm39_latest,9,1,69929742,start_of_STOP
ENSMUST00000074449,ensembl_GRCm39_latest,3,1,92126401,end_of_ATG
ENSMUST00000074449,ensembl_GRCm39_latest,3,1,92126648,start_of_STOP
ENSMUST00000071805,ensembl_GRCm39_latest,3,1,92161214,end_of_ATG
ENSMUST00000071805,ensembl_GRCm39_latest,3,1,92161461,start_of_STOP
ENSMUST00000233988,ensembl_GRCm39_latest,17,-1,47015783,end_of_ATG
ENSMUST00000233988,ensembl_GRCm39_latest,17,-1,46994917,start_of_STOP
ENSMUST00000059845,ensembl_GRCm39_latest,3,1,92293941,end_of_ATG
ENSMUST00000059845,ensembl_GRCm39_latest,3,1,92294263,start_of_STOP
ENSMUST00000029179,ensembl_GRCm39_latest,2,-1,157851235,end_of_ATG
ENSMUST00000029179,ensembl_GRCm39_latest,2,-1,157824196,start_of_STOP
ENSMUST00000047264,ensembl_GRCm39_latest,3,1,92316025,end_of_ATG
ENSMUST00000047264,ensembl_GRCm39_latest,3,1,92316251,start_of_STOP
ENSMUST00000029533,ensembl_GRCm39_latest,3,1,92326129,end_of_ATG
ENSMUST00000029533,ensembl_GRCm39_latest,3,1,92326454,start_of_STOP
ENSMUST00000192538,ensembl_GRCm39_latest,3,-1,92336698,end_of_ATG
ENSMUST00000192538,ensembl_GRCm39_latest,3,-1,92335479,start_of_STOP
ENSMUST00000034751,ensembl_GRCm39_latest,9,-1,69942564,end_of_ATG
ENSMUST00000034751,ensembl_GRCm39_latest,9,-1,69941255,start_of_STOP
ENSMUST00000102994,ensembl_GRCm39_latest,4,-1,25281750,end_of_ATG
ENSMUST00000102994,ensembl_GRCm39_latest,4,-1,25250472,start_of_STOP
ENSMUST00000094615,ensembl_GRCm39_latest,5,1,90709094,end_of_ATG
ENSMUST00000094615,ensembl_GRCm39_latest,5,1,90745409,start_of_STOP
ENSMUST00000067102,ensembl_GRCm39_latest,3,1,92340654,end_of_ATG
ENSMUST00000067102,ensembl_GRCm39_latest,3,1,92340856,start_of_STOP
ENSMUST00000062160,ensembl_GRCm39_latest,3,-1,92344872,end_of_ATG
ENSMUST00000062160,ensembl_GRCm39_latest,3,-1,92344415,start_of_STOP
ENSMUST00000058142,ensembl_GRCm39_latest,3,-1,92364840,end_of_ATG
ENSMUST00000058142,ensembl_GRCm39_latest,3,-1,92364128,start_of_STOP
ENSMUST00000031492,ensembl_GRCm39_latest,5,1,115770208,end_of_ATG
ENSMUST00000031492,ensembl_GRCm39_latest,5,1,115783818,start_of_STOP
ENSMUST00000054599,ensembl_GRCm39_latest,3,-1,92391997,end_of_ATG
ENSMUST00000054599,ensembl_GRCm39_latest,3,-1,92391567,start_of_STOP
ENSMUST00000062129,ensembl_GRCm39_latest,3,-1,92407798,end_of_ATG
ENSMUST00000062129,ensembl_GRCm39_latest,3,-1,92407572,start_of_STOP
ENSMUST00000193521,ensembl_GRCm39_latest,3,-1,92440435,end_of_ATG
ENSMUST00000193521,ensembl_GRCm39_latest,3,-1,92440176,start_of_STOP
ENSMUST00000107600,ensembl_GRCm39_latest,4,1,57757674,end_of_ATG
ENSMUST00000107600,ensembl_GRCm39_latest,4,1,57892965,start_of_STOP
ENSMUST00000111964,ensembl_GRCm39_latest,2,1,75489664,end_of_ATG
ENSMUST00000111964,ensembl_GRCm39_latest,2,1,75495628,start_of_STOP
ENSMUST00000105373,ensembl_GRCm39_latest,10,1,79852814,end_of_ATG
ENSMUST00000105373,ensembl_GRCm39_latest,10,1,79866880,start_of_STOP
ENSMUST00000102672,ensembl_GRCm39_latest,2,-1,75534750,end_of_ATG
ENSMUST00000102672,ensembl_GRCm39_latest,2,-1,75506307,start_of_STOP
ENSMUST00000063816,ensembl_GRCm39_latest,4,-1,57915793,end_of_ATG
ENSMUST00000063816,ensembl_GRCm39_latest,4,-1,57910102,start_of_STOP
ENSMUST00000004985,ensembl_GRCm39_latest,17,1,29024931,end_of_ATG
ENSMUST00000004985,ensembl_GRCm39_latest,17,1,29055665,start_of_STOP
ENSMUST00000084770,ensembl_GRCm39_latest,4,-1,25620810,end_of_ATG
ENSMUST00000084770,ensembl_GRCm39_latest,4,-1,25619735,start_of_STOP
ENSMUST00000004786,ensembl_GRCm39_latest,10,-1,79875471,end_of_ATG
ENSMUST00000004786,ensembl_GRCm39_latest,10,-1,79872369,start_of_STOP
ENSMUST00000030051,ensembl_GRCm39_latest,4,-1,57956208,end_of_ATG
ENSMUST00000030051,ensembl_GRCm39_latest,4,-1,57943907,start_of_STOP
ENSMUST00000041374,ensembl_GRCm39_latest,4,-1,26340958,end_of_ATG
ENSMUST00000041374,ensembl_GRCm39_latest,4,-1,26327653,start_of_STOP
ENSMUST00000122054,ensembl_GRCm39_latest,7,-1,129863642,end_of_ATG
ENSMUST00000122054,ensembl_GRCm39_latest,7,-1,129765691,start_of_STOP
ENSMUST00000027852,ensembl_GRCm39_latest,1,1,165330741,end_of_ATG
ENSMUST00000027852,ensembl_GRCm39_latest,1,1,165404189,start_of_STOP
ENSMUST00000239406,ensembl_GRCm39_latest,4,-1,58009105,end_of_ATG
ENSMUST00000239406,ensembl_GRCm39_latest,4,-1,57984170,start_of_STOP
ENSMUST00000092154,ensembl_GRCm39_latest,3,-1,113423701,end_of_ATG
ENSMUST00000092154,ensembl_GRCm39_latest,3,-1,113402006,start_of_STOP
ENSMUST00000002840,ensembl_GRCm39_latest,17,1,47022428,end_of_ATG
ENSMUST00000002840,ensembl_GRCm39_latest,17,1,47036248,start_of_STOP
ENSMUST00000050003,ensembl_GRCm39_latest,2,-1,30691567,end_of_ATG
ENSMUST00000050003,ensembl_GRCm39_latest,2,-1,30685709,start_of_STOP
ENSMUST00000097227,ensembl_GRCm39_latest,10,1,79889885,end_of_ATG
ENSMUST00000097227,ensembl_GRCm39_latest,10,1,79892050,start_of_STOP
ENSMUST00000053107,ensembl_GRCm39_latest,3,-1,92480061,end_of_ATG
ENSMUST00000053107,ensembl_GRCm39_latest,3,-1,92478659,start_of_STOP
ENSMUST00000098888,ensembl_GRCm39_latest,3,-1,92491843,end_of_ATG
ENSMUST00000098888,ensembl_GRCm39_latest,3,-1,92491416,start_of_STOP
ENSMUST00000195278,ensembl_GRCm39_latest,3,-1,92512555,end_of_ATG
ENSMUST00000195278,ensembl_GRCm39_latest,3,-1,92512272,start_of_STOP
ENSMUST00000002846,ensembl_GRCm39_latest,17,-1,47040075,end_of_ATG
ENSMUST00000002846,ensembl_GRCm39_latest,17,-1,47036728,start_of_STOP
ENSMUST00000239483,ensembl_GRCm39_latest,1,1,63319979,end_of_ATG
ENSMUST00000239483,ensembl_GRCm39_latest,1,1,63349102,start_of_STOP
ENSMUST00000138403,ensembl_GRCm39_latest,3,-1,92527803,end_of_ATG
ENSMUST00000138403,ensembl_GRCm39_latest,3,-1,92527562,start_of_STOP
ENSMUST00000018875,ensembl_GRCm39_latest,11,1,83199066,end_of_ATG
ENSMUST00000018875,ensembl_GRCm39_latest,11,1,83293468,start_of_STOP
ENSMUST00000074142,ensembl_GRCm39_latest,3,-1,92554470,end_of_ATG
ENSMUST00000074142,ensembl_GRCm39_latest,3,-1,92554043,start_of_STOP
ENSMUST00000029531,ensembl_GRCm39_latest,3,-1,92563529,end_of_ATG
ENSMUST00000029531,ensembl_GRCm39_latest,3,-1,92563120,start_of_STOP
ENSMUST00000056866,ensembl_GRCm39_latest,17,1,29077843,end_of_ATG
ENSMUST00000056866,ensembl_GRCm39_latest,17,1,29107053,start_of_STOP
ENSMUST00000029530,ensembl_GRCm39_latest,3,-1,92576558,end_of_ATG
ENSMUST00000029530,ensembl_GRCm39_latest,3,-1,92576113,start_of_STOP
ENSMUST00000047055,ensembl_GRCm39_latest,3,1,92587577,end_of_ATG
ENSMUST00000047055,ensembl_GRCm39_latest,3,1,92588016,start_of_STOP
ENSMUST00000029524,ensembl_GRCm39_latest,3,-1,92593409,end_of_ATG
ENSMUST00000029524,ensembl_GRCm39_latest,3,-1,92593012,start_of_STOP
ENSMUST00000090867,ensembl_GRCm39_latest,3,-1,92615343,end_of_ATG
ENSMUST00000090867,ensembl_GRCm39_latest,3,-1,92614916,start_of_STOP
ENSMUST00000047153,ensembl_GRCm39_latest,3,-1,92626653,end_of_ATG
ENSMUST00000047153,ensembl_GRCm39_latest,3,-1,92626214,start_of_STOP
ENSMUST00000192027,ensembl_GRCm39_latest,3,-1,92645590,end_of_ATG
ENSMUST00000192027,ensembl_GRCm39_latest,3,-1,92645154,start_of_STOP
ENSMUST00000054665,ensembl_GRCm39_latest,1,-1,36574787,end_of_ATG
ENSMUST00000054665,ensembl_GRCm39_latest,1,-1,36570629,start_of_STOP
ENSMUST00000062357,ensembl_GRCm39_latest,17,-1,29134205,end_of_ATG
ENSMUST00000062357,ensembl_GRCm39_latest,17,-1,29117864,start_of_STOP
ENSMUST00000029527,ensembl_GRCm39_latest,3,-1,92658304,end_of_ATG
ENSMUST00000029527,ensembl_GRCm39_latest,3,-1,92657889,start_of_STOP
ENSMUST00000191849,ensembl_GRCm39_latest,1,-1,36571746,end_of_ATG
ENSMUST00000191849,ensembl_GRCm39_latest,1,-1,36570629,start_of_STOP
ENSMUST00000051521,ensembl_GRCm39_latest,3,-1,92671148,end_of_ATG
ENSMUST00000051521,ensembl_GRCm39_latest,3,-1,92670730,start_of_STOP
ENSMUST00000144164,ensembl_GRCm39_latest,11,-1,54751393,end_of_ATG
ENSMUST00000144164,ensembl_GRCm39_latest,11,-1,54731960,start_of_STOP
ENSMUST00000090866,ensembl_GRCm39_latest,3,-1,92685172,end_of_ATG
ENSMUST00000090866,ensembl_GRCm39_latest,3,-1,92684727,start_of_STOP
ENSMUST00000186525,ensembl_GRCm39_latest,3,-1,92696774,end_of_ATG
ENSMUST00000186525,ensembl_GRCm39_latest,3,-1,92696359,start_of_STOP
ENSMUST00000179917,ensembl_GRCm39_latest,3,-1,92714180,end_of_ATG
ENSMUST00000179917,ensembl_GRCm39_latest,3,-1,92713807,start_of_STOP
ENSMUST00000027730,ensembl_GRCm39_latest,1,1,134217796,end_of_ATG
ENSMUST00000027730,ensembl_GRCm39_latest,1,1,134219531,start_of_STOP
ENSMUST00000072363,ensembl_GRCm39_latest,3,-1,92733046,end_of_ATG
ENSMUST00000072363,ensembl_GRCm39_latest,3,-1,92731077,start_of_STOP
ENSMUST00000059844,ensembl_GRCm39_latest,17,-1,47063047,end_of_ATG
ENSMUST00000059844,ensembl_GRCm39_latest,17,-1,47047619,start_of_STOP
ENSMUST00000020504,ensembl_GRCm39_latest,11,1,54757318,end_of_ATG
ENSMUST00000020504,ensembl_GRCm39_latest,11,1,54761177,start_of_STOP
ENSMUST00000054426,ensembl_GRCm39_latest,3,-1,92757854,end_of_ATG
ENSMUST00000054426,ensembl_GRCm39_latest,3,-1,92757451,start_of_STOP
ENSMUST00000042850,ensembl_GRCm39_latest,4,-1,58206374,end_of_ATG
ENSMUST00000042850,ensembl_GRCm39_latest,4,-1,58043149,start_of_STOP
ENSMUST00000163439,ensembl_GRCm39_latest,3,-1,92776679,end_of_ATG
ENSMUST00000163439,ensembl_GRCm39_latest,3,-1,92775841,start_of_STOP
ENSMUST00000001172,ensembl_GRCm39_latest,1,-1,36586264,end_of_ATG
ENSMUST00000001172,ensembl_GRCm39_latest,1,-1,36578474,start_of_STOP
ENSMUST00000067318,ensembl_GRCm39_latest,3,-1,92833096,end_of_ATG
ENSMUST00000067318,ensembl_GRCm39_latest,3,-1,92832804,start_of_STOP
ENSMUST00000046234,ensembl_GRCm39_latest,3,1,92840909,end_of_ATG
ENSMUST00000046234,ensembl_GRCm39_latest,3,1,92841201,start_of_STOP
ENSMUST00000041012,ensembl_GRCm39_latest,17,-1,47074538,end_of_ATG
ENSMUST00000041012,ensembl_GRCm39_latest,17,-1,47067155,start_of_STOP
ENSMUST00000055375,ensembl_GRCm39_latest,3,1,92852543,end_of_ATG
